puma_geoid,TAZ,household_id,per_num,AGEP,SEX,WKHP,WKW,ESR,RAC1P,HISP,SCHG,MIL,NAICSP,INDP,person_id
1100105,56,2706658,1,18,1,40,3,1,6,1,15,4,487,6280.0,270665801
1100105,56,2706659,1,19,2,15,4,6,2,1,15,4,45121,5370.0,270665901
1100105,56,2706660,1,18,2,45,6,6,1,1,15,4,814,9290.0,270666001
1100105,56,2706661,1,21,2,-9,-9,6,1,1,15,4,,,270666101
1100105,56,2706662,1,19,2,-9,-9,6,1,1,15,4,,,270666201
1100105,56,2706663,1,21,1,8,4,1,2,1,15,4,611M1,7870.0,270666301
1100105,56,2706664,1,18,2,10,6,6,1,1,15,4,722Z,8680.0,270666401
1100105,56,2706665,1,27,1,20,5,1,2,8,15,4,722Z,8680.0,270666501
1100105,56,2706666,1,19,2,-9,-9,6,1,24,15,4,,,270666601
1100105,56,2706667,1,18,2,-9,-9,6,1,24,15,4,,,270666701
1100105,56,2706668,1,18,1,45,6,6,1,3,15,4,721M,8670.0,270666801
1100105,56,2706669,1,18,2,99,6,6,2,1,15,4,721M,8670.0,270666901
1100105,56,2706670,1,20,2,-9,-9,6,2,1,15,4,622M,8191.0,270667001
1100105,56,2706671,1,19,1,10,4,1,1,1,15,4,721M,8670.0,270667101
1100105,56,2706672,1,20,2,18,5,1,2,1,15,4,611M1,7870.0,270667201
1100105,56,2706673,1,22,1,-9,-9,6,1,1,15,4,5111Z,6480.0,270667301
1100105,56,2706674,1,18,2,10,6,6,1,1,15,4,5616,7680.0,270667401
1100105,56,2706675,1,18,2,-9,-9,6,1,24,15,4,,,270667501
1100105,56,2706676,1,19,1,50,6,6,2,1,15,4,311M2,1280.0,270667601
1100105,56,2706677,1,25,2,-9,-9,6,2,1,16,4,,,270667701
1100105,56,2706678,1,20,1,-9,-9,6,1,1,15,4,722Z,8680.0,270667801
1100105,56,2706679,1,18,2,-9,-9,6,9,1,15,4,713Z,8590.0,270667901
1100105,56,2706680,1,20,2,50,6,3,2,1,15,4,721M,8670.0,270668001
1100105,56,2706681,1,21,1,30,6,6,2,1,15,4,4542,5670.0,270668101
1100105,56,2706682,1,18,2,15,6,1,2,1,15,4,611M1,7870.0,270668201
1100105,56,2706683,1,19,2,16,6,6,2,1,15,4,45221,5381.0,270668301
1100105,56,2706684,1,18,2,40,5,6,1,1,15,4,712,8570.0,270668401
1100105,56,2706685,1,19,2,6,5,6,1,1,15,4,611M1,7870.0,270668501
1100105,56,2706686,1,22,2,40,6,6,1,1,16,4,611M1,7870.0,270668601
1100105,56,2706687,1,21,1,30,5,2,2,1,15,4,447,5090.0,270668701
1100105,56,2706688,1,21,2,36,6,6,2,1,15,4,622M,8191.0,270668801
1100105,56,2706689,1,21,2,25,5,1,2,1,15,4,611M1,7870.0,270668901
1100105,56,2706690,1,21,2,-9,-9,6,1,1,15,4,,,270669001
1100105,56,2706691,1,20,2,-9,-9,6,2,1,15,4,,,270669101
1100105,56,2706692,1,20,1,20,4,1,1,1,15,4,722Z,8680.0,270669201
1100105,56,2706693,1,18,2,-9,-9,6,1,1,15,4,,,270669301
1100105,56,2706694,1,20,1,25,3,1,6,1,15,4,6241,8370.0,270669401
1100105,56,2706695,1,19,1,8,6,1,2,1,15,4,611M1,7870.0,270669501
1100105,56,2706696,1,18,2,-9,-9,6,1,1,15,4,,,270669601
1100105,56,2706697,1,19,1,-9,-9,6,6,1,15,4,51111,6470.0,270669701
1100105,56,2706698,1,20,1,30,4,2,1,1,15,4,621M,8180.0,270669801
1100105,56,2706699,1,20,1,26,3,1,1,1,15,4,712,8570.0,270669901
1100105,56,2706700,1,18,1,8,6,6,2,1,15,4,713Z,8590.0,270670001
1100105,56,2706701,1,17,1,30,6,6,2,1,15,4,4481,5170.0,270670101
1100105,56,2706702,1,20,1,20,3,6,1,1,15,4,611M1,7870.0,270670201
1100105,56,2706703,1,20,2,30,6,6,1,1,15,4,722Z,8680.0,270670301
1100105,56,2706704,1,22,2,40,6,6,1,1,16,4,611M1,7870.0,270670401
1100105,56,2706705,1,20,1,25,6,6,2,1,15,4,6231,8270.0,270670501
1100105,56,2706706,1,18,2,8,5,1,1,1,15,4,611M1,7870.0,270670601
1100105,56,2706707,1,20,2,7,5,6,1,1,15,4,814,9290.0,270670701
1100105,56,2706708,1,19,1,-9,-9,6,2,1,15,4,,,270670801
1100105,56,2706709,1,22,1,40,1,1,1,1,15,4,5415,7380.0,270670901
1100105,56,2706710,1,21,1,20,4,1,2,1,15,4,485M,6180.0,270671001
1100105,56,2706711,1,21,2,40,6,6,2,1,15,4,713Z,8590.0,270671101
1100105,56,2706712,1,18,2,8,4,6,1,1,15,4,722Z,8680.0,270671201
1100105,56,2706713,1,21,2,30,3,6,1,1,15,4,611M1,7870.0,270671301
1100105,56,2706714,1,24,2,5,5,6,1,1,16,4,611M1,7870.0,270671401
1100105,56,2706715,1,18,1,45,6,6,1,1,15,4,923,9480.0,270671501
1100105,56,2706716,1,20,1,25,4,1,1,1,15,4,92M2,9570.0,270671601
1100105,56,2706717,1,20,2,-9,-9,6,6,1,15,4,,,270671701
1100105,56,2706718,1,24,2,-9,-9,6,2,1,16,4,,,270671801
1100105,56,2706719,1,19,1,7,5,6,2,1,15,4,611M1,7870.0,270671901
1100105,56,2706720,1,19,2,1,6,3,6,1,15,4,6111,7860.0,270672001
1100105,56,2706721,1,20,2,30,6,6,1,1,15,4,722Z,8680.0,270672101
1100105,56,2706722,1,21,1,-9,-9,6,1,1,15,3,6111,7860.0,270672201
1100105,56,2706723,1,25,2,20,3,1,1,1,16,4,611M1,7870.0,270672301
1100105,56,2706724,1,21,1,20,6,6,1,1,15,4,713Z,8590.0,270672401
1100105,56,2706725,1,21,2,20,6,6,2,1,15,4,6211,7970.0,270672501
1100105,56,2706726,1,19,2,6,5,6,1,1,15,4,611M1,7870.0,270672601
1100105,56,2706727,1,22,1,8,4,1,2,1,15,4,611M1,7870.0,270672701
1100105,56,2706728,1,20,1,25,6,6,2,1,15,4,6231,8270.0,270672801
1100105,56,2706729,1,20,2,45,4,6,1,1,15,4,4481,5170.0,270672901
1100105,56,2706730,1,19,1,6,1,1,1,1,15,4,622M,8191.0,270673001
1100105,56,2706731,1,19,2,-9,-9,6,1,1,15,4,,,270673101
1100105,56,2706732,1,20,1,20,3,6,1,1,15,4,611M1,7870.0,270673201
1100105,56,2706733,1,18,2,27,5,2,2,1,15,4,6244,8470.0,270673301
1100105,56,2706734,1,18,2,-9,-9,6,2,1,15,4,,,270673401
1100105,56,2706735,1,19,2,-9,-9,6,2,1,15,4,,,270673501
1100105,56,2706736,1,20,2,-9,-9,6,1,24,15,4,721M,8670.0,270673601
1100105,56,2706737,1,19,1,35,6,6,1,1,15,4,721M,8670.0,270673701
1100105,56,2706738,1,19,2,20,6,6,1,1,15,4,4511M,5275.0,270673801
1100105,56,2706739,1,21,2,20,1,1,2,1,15,4,6241,8370.0,270673901
1100105,56,2706740,1,18,2,10,6,6,2,1,15,4,4481,5170.0,270674001
1100105,56,2706741,1,19,1,28,6,6,2,11,15,4,23,770.0,270674101
1100105,56,2706742,1,18,2,-9,-9,6,2,1,15,4,,,270674201
1100105,56,2706743,1,19,1,28,6,6,2,11,15,4,23,770.0,270674301
1100105,56,2706744,1,19,2,-9,-9,6,6,1,15,4,,,270674401
1100105,56,2706745,1,21,2,20,5,1,2,1,15,4,5121,6570.0,270674501
1100105,56,2706746,1,20,2,6,5,2,1,1,15,4,712,8570.0,270674601
1100105,56,2706747,1,23,1,-9,-9,6,2,1,15,4,721M,8670.0,270674701
1100105,56,2706748,1,21,1,20,4,1,1,1,15,4,813M,9170.0,270674801
1100105,56,2706749,1,18,1,24,5,1,1,1,15,4,4539,5580.0,270674901
1100105,56,2706750,1,19,2,3,6,6,1,1,15,4,6244,8470.0,270675001
1100105,56,2706751,1,21,1,32,6,6,1,1,15,4,722Z,8680.0,270675101
1100105,56,2706752,1,22,2,20,5,1,2,1,15,4,5121,6570.0,270675201
1100105,56,2706753,1,20,1,20,4,1,1,1,15,4,611M1,7870.0,270675301
1100105,56,2706754,1,18,2,15,6,1,2,1,15,4,611M1,7870.0,270675401
1100105,56,2706755,1,24,1,20,4,1,6,1,15,4,611M1,7870.0,270675501
1100105,56,2706756,1,19,2,15,6,6,1,1,15,4,712,8570.0,270675601
1100105,56,2706757,1,21,2,-9,-9,6,2,1,15,4,6111,7860.0,270675701
1100105,56,2706758,1,19,2,16,6,6,2,1,15,4,45221,5381.0,270675801
1100105,56,2706759,1,22,2,20,4,1,2,1,15,4,611M1,7870.0,270675901
1100105,56,2706760,1,19,1,6,1,1,1,1,15,4,622M,8191.0,270676001
1100105,56,2706761,1,20,1,12,4,1,1,1,15,4,5415,7380.0,270676101
1100105,56,2706762,1,23,1,40,6,3,2,1,16,4,813M,9170.0,270676201
1100105,56,2706763,1,19,2,40,5,6,1,1,15,4,712,8570.0,270676301
1100105,56,2706764,1,19,1,-9,-9,6,6,1,15,4,,,270676401
1100105,56,2706765,1,19,1,40,6,3,2,1,15,4,51913,6672.0,270676501
1100105,56,2706766,1,18,1,8,6,6,2,1,15,4,713Z,8590.0,270676601
1100105,56,2706767,1,19,2,25,1,2,2,1,15,4,722Z,8680.0,270676701
1100105,56,2706768,1,19,2,30,6,6,1,1,15,4,442,4770.0,270676801
1100105,56,2706769,1,19,2,84,6,6,1,1,15,4,721M,8670.0,270676901
1100105,56,2706770,1,21,2,20,4,1,2,1,15,4,611M1,7870.0,270677001
1100105,56,2706771,1,18,2,-9,-9,6,1,24,15,4,,,270677101
1100105,56,2706772,1,22,2,20,5,3,2,1,15,4,45221,5381.0,270677201
1100105,56,2706773,1,20,2,30,6,6,1,1,15,4,5111Z,6480.0,270677301
1100105,56,2706774,1,22,2,20,5,1,2,1,15,4,5121,6570.0,270677401
1100105,56,2706775,1,21,2,-9,-9,6,2,1,15,4,,,270677501
1100105,56,2706776,1,19,2,15,5,1,9,1,15,4,813M,9170.0,270677601
1100105,56,2706777,1,19,1,7,5,6,2,1,15,4,611M1,7870.0,270677701
1100105,56,2706778,1,20,2,-9,-9,6,1,1,15,4,,,270677801
1100105,56,2706779,1,19,1,8,6,1,2,1,15,4,611M1,7870.0,270677901
1100105,56,2706780,1,20,1,-9,-9,6,1,1,15,4,6111,7860.0,270678001
1100105,56,2706781,1,18,1,40,6,6,2,19,15,4,5617Z,7690.0,270678101
1100105,56,2706782,1,18,2,14,5,3,1,1,15,4,722Z,8680.0,270678201
1100105,56,2706783,1,19,1,10,6,1,1,1,15,4,721M,8670.0,270678301
1100105,56,2706784,1,21,2,30,6,6,1,1,15,4,722Z,8680.0,270678401
1100105,56,2706785,1,21,2,20,5,1,6,1,15,4,5416,7390.0,270678501
1100105,56,2706786,1,21,1,20,4,1,2,1,15,4,485M,6180.0,270678601
1100105,56,2706787,1,19,2,16,6,6,2,1,15,4,45221,5381.0,270678701
1100105,56,2706788,1,19,2,40,5,6,1,1,15,4,712,8570.0,270678801
1100105,56,2706789,1,21,1,30,6,6,2,1,15,4,4542,5670.0,270678901
1100105,56,2706790,1,19,1,10,4,2,1,1,15,4,611M1,7870.0,270679001
1100105,56,2706791,1,18,1,25,5,6,2,1,15,4,4453,4990.0,270679101
1100105,56,2706792,1,19,2,24,5,6,1,1,15,4,722Z,8680.0,270679201
1100105,56,2706793,1,20,2,-9,-9,6,1,24,15,4,721M,8670.0,270679301
1100105,56,2706794,1,20,2,-9,-9,6,1,1,15,4,,,270679401
1100105,56,2706795,1,20,1,-9,-9,6,1,1,15,4,713Z,8590.0,270679501
1100105,56,2706796,1,21,1,26,3,1,1,1,15,4,712,8570.0,270679601
1100105,56,2706797,1,20,1,25,6,6,2,1,15,4,6231,8270.0,270679701
1100105,56,2706798,1,19,2,16,4,6,2,1,15,4,722Z,8680.0,270679801
1100105,56,2706799,1,20,2,20,1,1,2,1,15,4,6241,8370.0,270679901
1100105,56,2706800,1,24,2,-9,-9,6,2,1,15,4,,,270680001
1100105,56,2706801,1,21,1,26,1,1,2,1,15,4,52M2,6970.0,270680101
1100105,56,2706802,1,21,1,8,4,1,2,1,15,4,611M1,7870.0,270680201
1100105,56,2706803,1,18,2,6,2,1,9,14,15,4,6111,7860.0,270680301
1100105,56,2706804,1,18,1,-9,-9,6,6,1,15,4,,,270680401
1100105,56,2706805,1,20,2,18,5,1,2,1,15,4,611M1,7870.0,270680501
1100105,56,2706806,1,18,2,27,5,2,2,1,15,4,6244,8470.0,270680601
1100105,56,2706807,1,18,2,-9,-9,6,1,1,15,4,,,270680701
1100105,56,2706808,1,22,2,-9,-9,6,2,24,15,4,,,270680801
1100105,56,2706809,1,46,2,20,1,2,2,1,16,4,611M1,7870.0,270680901
1100105,56,2706810,1,18,1,40,6,6,1,1,15,4,23,770.0,270681001
1100105,56,2706811,1,22,2,20,4,1,2,1,15,4,611M1,7870.0,270681101
1100105,56,2706812,1,20,2,-9,-9,6,2,1,15,4,,,270681201
1100105,56,2706813,1,19,2,30,5,6,1,1,15,4,622M,8191.0,270681301
1100105,56,2706814,1,20,1,12,4,1,6,1,15,4,611M1,7870.0,270681401
1100105,56,2706815,1,21,1,21,6,6,2,1,15,4,722Z,8680.0,270681501
1100105,56,2706816,1,22,2,20,6,6,2,1,15,4,6231,8270.0,270681601
1100105,56,2706817,1,20,1,15,4,6,2,1,15,4,6214,8090.0,270681701
1100105,56,2706818,1,20,1,4,5,6,1,1,15,4,713Z,8590.0,270681801
1100105,56,2706819,1,19,2,-9,-9,6,1,1,15,4,,,270681901
1100105,56,2706820,1,19,2,-9,-9,6,1,1,15,4,,,270682001
1100105,56,2706821,1,20,2,-9,-9,6,1,1,15,4,,,270682101
1100105,56,2706822,1,18,1,-9,-9,6,1,1,15,4,,,270682201
1100105,56,2706823,1,18,2,20,6,6,1,1,15,4,6211,7970.0,270682301
1100105,56,2706824,1,20,2,10,4,1,6,1,15,4,611M3,7890.0,270682401
1100105,56,2706825,1,21,1,70,5,1,1,1,15,4,52M1,6870.0,270682501
1100105,56,2706826,1,20,1,20,4,1,1,1,15,4,611M1,7870.0,270682601
1100105,56,2706827,1,21,2,20,6,6,2,1,15,4,6231,8270.0,270682701
1100105,56,2706828,1,21,2,36,6,6,1,1,15,4,622M,8191.0,270682801
1100105,56,2706829,1,20,1,-9,-9,6,1,1,15,4,,,270682901
1100105,56,2706830,1,19,2,20,6,1,2,1,15,4,611M1,7870.0,270683001
1100105,56,2706831,1,22,1,15,5,1,1,1,15,4,611M1,7870.0,270683101
1100105,56,2706832,1,21,2,-9,-9,6,2,1,15,4,,,270683201
1100105,56,2706833,1,20,2,6,5,2,1,1,15,4,712,8570.0,270683301
1100105,56,2706834,1,20,2,30,6,6,1,1,15,4,5111Z,6480.0,270683401
1100105,56,2706835,1,21,2,40,6,6,2,1,15,4,52M1,6870.0,270683501
1100105,56,2706836,1,19,1,30,4,6,1,1,15,4,722Z,8680.0,270683601
1100105,56,2706837,1,21,2,10,5,1,1,1,15,4,5411,7270.0,270683701
1100105,56,2706838,1,18,2,15,6,1,1,24,15,4,611M1,7870.0,270683801
1100105,56,2706839,1,20,2,3,6,6,1,1,15,4,611M3,7890.0,270683901
1100105,56,2706840,1,19,2,20,3,1,1,1,15,4,722Z,8680.0,270684001
1100105,56,2706841,1,17,2,-9,-9,6,2,1,15,4,,,270684101
1100105,56,2706842,1,20,2,25,5,1,2,1,15,4,611M1,7870.0,270684201
1100105,56,2706843,1,21,2,20,6,6,2,1,15,4,6211,7970.0,270684301
1100105,56,2706844,1,20,1,12,4,1,1,1,15,4,5415,7380.0,270684401
1100105,56,2706845,1,20,2,4,5,6,1,1,15,4,814,9290.0,270684501
1100105,56,2706846,1,19,2,6,6,3,1,1,15,4,722Z,8680.0,270684601
1100105,56,2706847,1,19,2,-9,-9,6,2,1,15,4,,,270684701
1100105,56,2706848,1,21,2,28,5,6,2,1,15,4,5241,6991.0,270684801
1100105,56,2706849,1,19,1,40,6,3,2,1,15,4,51913,6672.0,270684901
1100105,56,2706850,1,19,2,40,6,6,1,1,15,4,4412,4680.0,270685001
1100105,56,2706851,1,18,2,14,5,3,1,1,15,4,722Z,8680.0,270685101
1100105,56,2706852,1,19,2,8,5,1,1,5,15,4,611M3,7890.0,270685201
1100105,56,2706853,1,19,2,99,6,6,1,1,15,4,721M,8670.0,270685301
1100105,56,2706854,1,18,1,5,6,6,2,1,15,4,928P,9590.0,270685401
1100105,56,2706855,1,22,1,15,4,2,2,1,15,4,4481,5170.0,270685501
1100105,56,2706856,1,19,1,-9,-9,6,2,1,15,4,51111,6470.0,270685601
1100105,56,2706857,1,19,2,-9,-9,6,1,1,15,4,,,270685701
1100105,56,2706858,1,19,2,-9,-9,6,1,1,15,4,,,270685801
1100105,56,2706859,1,19,1,40,6,3,2,1,15,4,51913,6672.0,270685901
1100105,56,2706860,1,20,2,10,4,1,2,1,15,4,611M1,7870.0,270686001
1100105,56,2706861,1,18,2,15,4,6,2,1,15,4,45121,5370.0,270686101
1100105,56,2706862,1,18,1,-9,-9,6,1,1,15,4,,,270686201
1100105,56,2706863,1,19,2,99,6,6,1,1,15,4,721M,8670.0,270686301
1100105,56,2706864,1,19,1,8,6,6,2,1,15,4,713Z,8590.0,270686401
1100105,56,2706865,1,21,1,21,6,6,2,1,15,4,722Z,8680.0,270686501
1100105,56,2706866,1,19,1,20,5,3,1,1,15,4,611M1,7870.0,270686601
1100105,56,2706867,1,18,2,-9,-9,6,1,1,15,4,,,270686701
1100105,56,2706868,1,20,2,7,6,3,2,1,15,4,712,8570.0,270686801
1100105,56,2706869,1,20,2,16,6,6,1,1,15,4,4481,5170.0,270686901
1100105,56,2706870,1,21,2,18,5,1,2,1,15,4,611M1,7870.0,270687001
1100105,56,2706871,1,18,2,-9,-9,6,1,1,15,4,,,270687101
1100105,56,2706872,1,19,1,8,5,6,1,1,15,4,713Z,8590.0,270687201
1100105,56,2706873,1,20,2,-9,-9,6,2,1,15,4,622M,8191.0,270687301
1100105,56,2706874,1,20,1,25,3,1,6,1,15,4,6241,8370.0,270687401
1100105,56,2706875,1,19,1,-9,-9,6,1,1,15,4,,,270687501
1100105,56,2706876,1,21,2,15,5,6,2,1,15,4,722Z,8680.0,270687601
1100105,56,2706877,1,21,1,21,6,6,2,1,15,4,722Z,8680.0,270687701
1100105,56,2706878,1,18,2,10,3,1,1,1,15,4,44511,4971.0,270687801
1100105,56,2706879,1,19,2,-9,-9,6,2,1,15,4,813M,9170.0,270687901
1100105,56,2706880,1,21,2,-9,-9,6,2,1,15,4,,,270688001
1100105,56,2706881,1,21,1,21,6,6,2,1,15,4,722Z,8680.0,270688101
1100105,56,2706882,1,18,2,-9,-9,6,1,1,15,4,,,270688201
1100105,56,2706883,1,18,2,15,6,1,1,24,15,4,611M1,7870.0,270688301
1100105,56,2706884,1,20,2,25,5,1,2,1,15,4,611M1,7870.0,270688401
1100105,56,2706885,1,19,1,-9,-9,6,1,1,15,4,,,270688501
1100105,56,2706886,1,19,2,-9,-9,6,6,1,15,4,,,270688601
1100105,56,2706887,1,20,1,12,4,1,2,1,15,4,611M1,7870.0,270688701
1100105,56,2706888,1,19,1,2,3,6,1,1,15,4,8131,9160.0,270688801
1100105,56,2706889,1,18,1,35,6,6,1,19,15,4,722Z,8680.0,270688901
1100105,56,2706890,1,18,1,40,3,1,6,1,15,4,487,6280.0,270689001
1100105,56,2706891,1,19,1,20,6,6,1,1,15,4,4442,4890.0,270689101
1100105,56,2706892,1,19,2,-9,-9,6,6,1,15,4,,,270689201
1100105,56,2706893,1,24,1,20,4,1,6,1,15,4,611M1,7870.0,270689301
1100105,56,2706894,1,21,2,36,6,6,1,1,15,4,622M,8191.0,270689401
1100105,56,2706895,1,18,2,-9,-9,6,2,1,15,4,,,270689501
1100105,56,2706896,1,18,2,-9,-9,6,1,1,15,4,,,270689601
1100105,56,2706897,1,19,2,-9,-9,6,1,1,15,4,,,270689701
1100105,56,2706898,1,20,2,-9,-9,6,2,1,15,4,,,270689801
1100105,56,2706899,1,20,2,15,1,1,9,1,15,4,721M,8670.0,270689901
1100105,56,2706900,1,19,2,30,6,6,6,1,15,4,4539,5580.0,270690001
1100105,56,2706901,1,27,1,40,1,1,8,24,16,4,6216,8170.0,270690101
1100105,56,2706902,1,19,2,-9,-9,6,2,1,15,4,813M,9170.0,270690201
1100105,56,2706903,1,18,2,20,6,6,2,1,15,4,6111,7860.0,270690301
1100105,56,2706904,1,19,2,-9,-9,6,1,1,15,4,,,270690401
1100105,56,2706905,1,19,1,30,4,6,1,1,15,4,722Z,8680.0,270690501
1100105,56,2706906,1,18,2,-9,-9,6,1,3,15,4,,,270690601
1100105,56,2706907,1,22,2,40,6,6,1,1,16,4,611M1,7870.0,270690701
1100105,56,2706908,1,19,2,-9,-9,6,2,1,15,4,,,270690801
1100105,56,2706909,1,18,2,10,6,6,1,1,15,4,722Z,8680.0,270690901
1100105,56,2706910,1,20,2,-9,-9,6,1,1,15,4,,,270691001
1100105,56,2706911,1,22,2,-9,-9,6,2,24,15,4,,,270691101
1100105,56,2706912,1,22,1,20,6,6,2,1,15,4,813M,9170.0,270691201
1100105,56,2706913,1,18,2,15,4,6,2,1,15,4,45121,5370.0,270691301
1100105,56,2706914,1,19,1,23,4,6,2,1,15,4,44511,4971.0,270691401
1100105,56,2706915,1,19,1,40,6,3,2,1,15,4,51913,6672.0,270691501
1100105,56,2706916,1,18,2,8,6,1,2,1,15,4,611M3,7890.0,270691601
1100105,56,2706917,1,17,1,30,6,6,2,1,15,4,4481,5170.0,270691701
1100105,56,2706918,1,21,2,-9,-9,6,2,1,15,4,622M,8191.0,270691801
1100105,56,2706919,1,20,1,40,5,3,2,1,15,4,54194,7480.0,270691901
1100105,56,2706920,1,19,2,12,5,1,1,1,15,4,611M1,7870.0,270692001
1100105,56,2706921,1,18,2,45,6,6,1,1,15,4,814,9290.0,270692101
1100105,56,2706922,1,18,1,-9,-9,6,2,1,15,4,9211MP,9370.0,270692201
1100105,56,2706923,1,21,1,21,6,6,2,1,15,4,722Z,8680.0,270692301
1100105,56,2706924,1,19,2,10,6,6,2,1,15,4,4481,5170.0,270692401
1100105,56,2706925,1,19,1,28,6,6,2,11,15,4,23,770.0,270692501
1100105,56,2706926,1,20,1,-9,-9,3,2,1,15,4,44511,4971.0,270692601
1100105,56,2706927,1,21,2,40,3,6,1,16,15,4,623M,8290.0,270692701
1100105,56,2706928,1,21,2,20,1,1,2,1,15,4,6241,8370.0,270692801
1100105,56,2706929,1,20,1,-9,-9,6,2,1,15,4,,,270692901
1100105,56,2706930,1,19,2,-9,-9,6,1,1,15,4,,,270693001
1100105,56,2706931,1,18,2,-9,-9,6,1,19,15,4,4523,5391.0,270693101
1100105,56,2706932,1,19,2,40,1,1,1,1,15,4,611M1,7870.0,270693201
1100105,56,2706933,1,22,2,20,6,6,2,1,15,4,6231,8270.0,270693301
1100105,56,2706934,1,20,1,16,4,6,1,1,15,4,7211,8660.0,270693401
1100105,56,2706935,1,21,1,40,6,6,1,1,15,4,52M2,6970.0,270693501
1100105,56,2706936,1,24,2,-9,-9,6,2,1,16,4,,,270693601
1100105,56,2706937,1,19,1,40,6,3,2,1,15,4,51913,6672.0,270693701
1100105,56,2706938,1,18,2,-9,-9,6,2,1,15,4,,,270693801
1100105,56,2706939,1,19,1,23,4,6,1,17,15,4,44512,4972.0,270693901
1100105,56,2706940,1,18,2,20,1,1,2,1,15,4,722Z,8680.0,270694001
1100105,56,2706941,1,20,2,10,4,1,2,1,15,4,611M1,7870.0,270694101
1100105,56,2706942,1,18,2,46,6,6,2,1,15,4,721M,8670.0,270694201
1100105,56,2706943,1,18,1,-9,-9,6,6,1,15,4,,,270694301
1100105,56,2706944,1,30,1,35,1,1,2,1,15,4,6212,7980.0,270694401
1100105,56,2706945,1,21,1,20,1,1,1,1,15,4,813M,9170.0,270694501
1100105,56,2706946,1,19,1,60,6,6,2,1,15,4,711M,8563.0,270694601
1100105,56,2706947,1,24,2,10,4,1,2,1,16,4,611M1,7870.0,270694701
1100105,56,2706948,1,20,1,-9,-9,6,2,1,15,4,,,270694801
1100105,56,2706949,1,21,1,40,6,1,1,1,15,4,337,3895.0,270694901
1100105,56,2706950,1,22,1,15,5,1,1,1,15,4,92113,9380.0,270695001
1100105,56,2706951,1,21,2,-9,-9,6,1,1,15,4,,,270695101
1100105,56,2706952,1,18,1,8,6,6,2,1,15,4,713Z,8590.0,270695201
1100105,56,2706953,1,20,2,6,5,2,1,1,15,4,712,8570.0,270695301
1100105,56,2706954,1,18,2,-9,-9,6,1,24,15,4,,,270695401
1100105,56,2706955,1,18,2,15,4,1,2,1,15,4,722Z,8680.0,270695501
1100105,56,2706956,1,20,1,-9,-9,6,1,1,15,4,722Z,8680.0,270695601
1100105,56,2706957,1,18,2,15,6,1,2,1,15,4,611M1,7870.0,270695701
1100105,56,2706958,1,19,2,40,6,6,1,1,15,4,4412,4680.0,270695801
1100105,56,2706959,1,19,2,15,6,6,1,1,15,4,713Z,8590.0,270695901
1100105,56,2706960,1,19,2,18,3,6,1,1,15,4,722Z,8680.0,270696001
1100105,56,2706961,1,19,2,12,5,1,1,1,15,4,611M1,7870.0,270696101
1100105,56,2706962,1,18,2,-9,-9,3,1,1,15,4,45221,5381.0,270696201
1100105,56,2706963,1,19,2,3,6,6,1,2,15,4,6244,8470.0,270696301
1100105,56,2706964,1,18,2,20,3,6,1,1,15,4,44611,5070.0,270696401
1100105,56,2706965,1,21,1,20,4,1,2,1,15,4,485M,6180.0,270696501
1100105,56,2706966,1,18,2,-9,-9,6,1,1,15,4,,,270696601
1100105,56,2706967,1,26,2,15,4,1,2,1,16,4,5415,7380.0,270696701
1100105,56,2706968,1,20,2,-9,-9,6,1,1,15,4,,,270696801
1100105,56,2706969,1,19,2,25,1,1,2,1,15,4,3118Z,1270.0,270696901
1100105,56,2706970,1,18,1,3,6,3,9,1,15,4,5411,7270.0,270697001
1100105,56,2706971,1,18,2,14,5,3,1,1,15,4,722Z,8680.0,270697101
1100105,56,2706972,1,17,1,-9,-9,6,2,1,15,4,5121,6570.0,270697201
1100105,56,2706973,1,20,1,20,3,6,1,1,15,4,611M1,7870.0,270697301
1100105,56,2706974,1,19,1,10,6,6,9,1,15,4,813M,9170.0,270697401
1100105,56,2706975,1,20,2,15,1,1,1,1,15,4,6244,8470.0,270697501
1100105,56,2706976,1,22,1,40,6,6,2,1,15,4,611M1,7870.0,270697601
1100105,56,2706977,1,21,1,40,6,6,1,1,15,4,52M2,6970.0,270697701
1100105,56,2706978,1,19,1,10,6,6,1,1,15,4,23,770.0,270697801
1100105,56,2706979,1,18,2,15,6,1,1,24,15,4,611M1,7870.0,270697901
1100105,56,2706980,1,19,1,40,6,6,1,1,15,4,5416,7390.0,270698001
1100105,56,2706981,1,20,1,20,4,1,1,1,15,4,611M1,7870.0,270698101
1100105,56,2706982,1,20,2,25,5,1,2,1,15,4,611M1,7870.0,270698201
1100105,56,2706983,1,19,2,25,4,6,1,1,15,4,722Z,8680.0,270698301
1100105,56,2706984,1,20,2,4,5,6,1,1,15,4,814,9290.0,270698401
1100105,56,2706985,1,19,2,8,6,1,2,1,15,4,611M3,7890.0,270698501
1100105,56,2706986,1,21,2,20,1,1,1,1,15,4,722Z,8680.0,270698601
1100105,56,2706987,1,20,2,-9,-9,6,1,1,15,4,,,270698701
1100105,56,2706988,1,19,2,46,6,6,1,1,15,4,721M,8670.0,270698801
1100105,56,2706989,1,18,2,20,6,6,6,1,15,4,721M,8670.0,270698901
1100105,56,2706990,1,30,1,35,1,1,2,1,15,4,6212,7980.0,270699001
1100105,56,2706991,1,18,1,3,6,3,9,1,15,4,5411,7270.0,270699101
