HHID,TAZ,SERIALNO,PUMA5,income,PERSONS,HHT,UNITTYPE,NOC,BLDGSZ,TENURE,VEHICL,hinccat1,hinccat2,hhagecat,hsizecat,hfamily,hunittype,hNOCcat,hwrkrcat,h0004,h0511,h1215,h1617,h1824,h2534,h3549,h5064,h6579,h80up,workers,hwork_f,hwork_p,huniv,hnwork,hretire,hpresch,hschpred,hschdriv,htypdwel,hownrent,hadnwst,hadwpst,hadkids,bucketBin,originalPUMA,hmultiunit
1651061,7,6742554,2202,70300,2,3,0,1,8,3,1,3,7,1,2,2,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2,2,0,0,0,3,2202,1
570707,23,2332278,2202,0,1,6,0,0,6,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,5,2202,1
1651319,11,6742554,2202,70300,2,3,0,1,8,3,1,3,7,1,2,2,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2,2,0,0,0,3,2202,1
728045,10,2943293,2203,14000,2,1,0,0,9,3,0,1,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,2,2,0,0,0,6,2203,1
1445334,18,7123690,2203,75000,1,4,0,0,9,3,0,3,8,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,6,2203,1
982663,11,3011451,2203,54600,2,7,0,0,4,3,0,3,6,1,2,1,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
702578,16,643245,2203,14800,2,1,0,0,9,3,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2,2203,1
111030,16,7551167,2203,18000,1,4,0,0,9,3,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,8,2203,1
1594275,5,7229466,2203,73300,2,2,0,0,8,3,0,3,7,1,2,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,1,0,6,2203,1
1511380,21,9117384,2203,70920,2,1,0,0,4,1,2,3,7,1,2,2,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,2,1,0,0,0,1,2203,1
110295,14,8855188,2203,9000,1,6,0,0,8,3,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,2203,1
27389,9,1138043,2203,24200,1,4,0,0,8,3,0,2,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,9,2203,1
565304,5,9253456,2203,8400,1,6,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,6,2203,1
566949,9,4481056,2203,5700,1,6,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,2203,1
2307195,16,4854756,2203,650000,3,1,0,0,5,1,1,4,9,1,3,2,0,0,2,0,0,0,0,1,0,2,0,0,0,2,2,0,0,1,0,0,0,0,2,1,0,0,1,1,2203,1
1595018,16,6446188,2203,62200,2,5,0,0,8,3,0,3,7,1,2,1,0,0,2,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,7,2203,1
108795,10,3992219,2203,10180,1,4,0,0,8,3,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,4,2203,1
2223816,16,1764023,2203,200000,2,2,0,0,8,3,1,4,9,1,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,2,0,9,2203,1
1595125,17,8642552,2203,70000,2,1,0,0,4,1,2,3,7,1,2,2,0,0,2,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,4,2203,1
1946053,22,4011684,2202,60800,1,6,0,0,8,3,0,3,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,6,2202,1
1131405,7,4630836,2203,47000,3,2,0,1,5,3,0,2,5,1,3,2,0,1,3,0,0,0,1,0,1,0,1,0,0,3,1,1,0,0,0,0,0,1,2,2,0,1,0,0,2203,1
2761779,17,9166947,2203,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,7,2203,1
2820945,8,4470619,2201,0,1,0,2,0,0,0,0,2,4,1,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,6,2201,1
108726,10,4311625,2203,0,1,6,0,0,7,3,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,5,2203,1
108129,8,7787509,2203,15000,1,6,0,0,8,3,0,1,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,8,2203,1
823468,11,2698423,2203,32500,1,4,0,0,6,3,0,2,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
2048235,6,4672229,2203,388000,1,4,0,0,8,1,1,4,9,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2203,1
2819633,6,4027657,2203,0,1,0,2,0,0,0,0,1,2,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,8,2203,1
764116,9,6591003,2203,37900,1,6,0,0,7,3,0,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,2,2203,1
703363,25,9592448,2202,14800,2,1,0,0,7,3,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,2,0,0,0,6,2202,1
2819703,6,6297162,2203,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,8,2203,1
718582,21,9623623,2203,14400,2,1,0,0,3,3,0,1,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,2,2,0,0,0,4,2203,0
569660,21,8427151,2203,27400,1,4,0,0,9,3,0,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,8,2203,1
982641,10,5775572,2203,56000,2,7,0,0,8,3,1,3,6,1,2,1,0,0,2,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,4,2203,1
824533,24,2618183,2202,46600,1,4,0,0,9,3,1,2,5,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,6,2202,1
1594897,12,6114343,2203,81980,2,5,0,0,5,3,0,3,8,1,2,1,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,5,2203,1
1034882,25,5390394,2202,52100,2,3,0,1,7,3,0,3,6,1,2,2,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,2,2,0,0,0,4,2202,1
2762193,21,8956014,2203,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,6,2203,1
727959,10,7096591,2203,6580,2,7,0,0,5,3,0,1,1,2,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,2,2,0,1,0,0,2203,1
823581,12,8772006,2203,43950,1,6,0,0,4,3,1,2,5,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,6,2203,1
1406909,6,6129120,2203,80600,1,4,0,0,9,3,0,3,8,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,2203,1
26899,8,2998022,2203,8100,1,4,0,0,9,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,2203,1
1057644,9,6115413,2203,40000,3,2,0,0,9,3,1,2,5,1,3,2,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,2,2,1,0,0,8,2203,1
2821138,8,4574355,2204,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2204,1
2105673,21,6511399,2203,113000,2,5,0,0,2,3,2,4,9,1,2,1,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,1,2,0,0,0,3,2203,0
2408905,18,976524,2203,123000,3,1,0,1,5,1,1,4,9,1,3,2,0,1,2,1,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,1,0,0,2,1,0,1,0,2,2203,1
658679,11,1408381,2203,12000,1,4,0,0,9,3,0,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2203,1
110472,16,6225048,2203,23100,1,6,0,0,9,3,0,2,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2203,1
2760717,9,3166085,2203,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,4,2203,1
1594311,6,52138,2203,69200,2,1,0,0,8,3,0,3,7,1,2,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,0,2203,1
2224220,17,6395188,2203,435000,2,7,0,0,9,3,0,4,9,1,2,1,0,0,2,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
1511173,8,7990210,2203,80000,2,1,0,0,4,3,2,3,8,1,2,2,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,2,2,0,0,0,7,2203,1
1286613,17,2367736,2203,39000,1,4,0,0,4,3,1,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,5,2203,1
702015,8,2051318,2203,28800,2,3,0,0,9,3,1,2,3,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2,2,1,0,0,1,2203,1
702233,9,643245,2203,14800,2,1,0,0,9,3,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2,2203,1
1445249,17,8606260,2203,65000,1,4,0,0,8,3,0,3,7,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,5,2203,1
1286561,11,2367736,2203,39000,1,4,0,0,4,3,1,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,5,2203,1
822479,7,5147026,2203,44000,1,4,0,0,9,3,1,2,5,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,4,2203,1
350288,19,6180405,2203,26000,3,1,0,0,7,3,1,2,3,1,3,2,0,0,3,0,0,0,0,1,0,0,2,0,0,3,1,1,1,0,0,0,0,0,2,2,0,1,1,8,2203,1
304258,17,7309728,2203,19300,2,3,0,1,8,3,0,1,2,1,2,2,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2,2,0,1,0,9,2203,1
29642,17,7058224,2203,9600,1,4,0,0,7,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,8,2203,1
109793,10,3266879,2203,18000,1,6,0,0,9,3,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
571023,25,1521081,2202,8600,1,6,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,8,2202,1
257504,16,4004808,2205,14000,2,7,0,0,7,3,1,1,2,1,2,1,0,0,2,0,0,0,0,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,2,2,0,1,0,5,2205,1
109853,11,3392138,2203,7400,1,6,0,0,9,3,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,3,2203,1
1594943,14,1193323,2203,66300,2,3,0,0,9,3,1,3,7,1,2,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,1,2203,1
111825,16,591151,2203,7000,1,4,0,0,4,3,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,3,2203,1
570524,21,1854668,2203,8500,1,4,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,2,2203,1
2224327,17,797985,2203,177000,2,5,0,0,9,3,2,4,9,1,2,1,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,9,2203,1
2223562,15,2981057,2203,114000,2,5,0,0,6,3,1,4,9,1,2,1,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,5,2203,1
1363190,10,49820,2203,35300,2,3,0,0,9,3,0,2,4,2,2,2,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,0,8,2203,1
659382,21,6562667,2202,9100,1,4,0,0,7,3,0,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,5,2202,1
2344850,16,7208056,2203,120050,3,5,0,0,8,3,0,4,9,1,3,1,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,2,2,0,0,0,8,2203,1
1234202,20,8183918,2203,41550,7,1,0,3,6,3,1,2,5,1,5,2,0,1,2,0,1,1,1,2,0,2,0,0,0,2,1,0,1,1,0,0,2,2,2,2,2,1,2,7,2203,1
1286581,14,8919431,2203,35500,1,6,0,0,5,3,1,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,5,2203,1
2223032,9,707248,2203,157000,2,1,0,0,9,1,1,4,9,1,2,2,0,0,2,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,6,2203,1
703055,21,1626610,2203,17600,2,7,0,0,8,3,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,6,2203,1
570570,22,9319757,2202,590,1,6,0,0,8,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,2,2202,1
1443838,4,7123690,2203,75000,1,4,0,0,9,3,0,3,8,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,6,2203,1
1445213,17,5383264,2203,79000,1,6,0,0,6,3,1,3,8,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,9,2203,1
824289,19,8795812,2203,55000,1,4,0,0,9,3,1,3,6,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
659148,21,7543945,2201,27700,1,6,0,0,6,3,1,2,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,2201,1
27917,10,5601914,2203,13000,1,6,0,0,9,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,5,2203,1
27644,10,4766565,2203,0,1,6,0,0,8,3,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,2,2203,1
108048,8,8419506,2203,8100,1,4,0,0,9,3,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,7,2203,1
1595103,17,9912598,2203,84000,2,1,0,0,9,3,1,3,8,1,2,2,0,0,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
28872,16,425236,2203,9300,1,4,0,0,9,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,4,2203,1
2223512,14,9358781,2203,244170,2,5,0,0,9,3,2,4,9,1,2,1,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,2203,1
2345059,17,2347000,2203,145020,3,5,0,0,4,3,2,4,9,1,3,1,0,0,3,0,0,0,0,1,2,0,0,0,0,3,3,0,0,0,0,0,0,0,2,2,0,0,0,0,2203,1
2048204,5,4672229,2203,388000,1,4,0,0,8,1,1,4,9,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2203,1
107711,6,987619,2203,200,1,6,0,0,9,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,7,2203,1
1363467,24,4146690,2202,58300,2,2,0,0,4,2,2,3,6,2,2,2,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,2,1,0,0,0,7,2202,1
109127,10,5840972,2203,13100,1,6,0,0,8,3,1,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,6,2203,1
112502,17,1183779,2203,22000,1,4,0,0,9,3,0,2,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
201380,25,710549,2202,6850,2,1,0,0,6,3,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,9,2202,1
2819960,6,1197391,2201,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,8,2201,1
1444952,17,5864841,2203,75100,1,4,0,0,8,1,1,3,8,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,8,2203,1
2048849,11,7124625,2203,350000,1,6,0,0,9,3,0,4,9,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,4,2203,1
25876,7,7322458,2203,0,1,6,0,0,9,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,2,2203,1
27767,10,4081990,2203,4200,1,4,0,0,8,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,5,2203,1
1443952,6,8312503,2203,62000,1,4,0,0,8,3,0,3,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
565804,7,3027958,2203,8300,1,4,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,2203,1
569366,20,8749444,2203,8400,1,6,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,5,2203,1
2760773,9,7004773,2203,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,2203,1
2704252,7,9883329,2203,652070,2,1,0,0,7,1,0,4,9,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,1,2203,1
1594905,12,7237934,2203,82040,2,5,0,0,8,3,0,3,8,1,2,1,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,1,0,3,2203,1
702760,20,7693770,2203,2400,2,1,0,0,9,3,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,7,2203,1
824538,24,2696870,2202,40100,1,4,0,0,4,3,0,2,5,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,1,2202,1
1983300,25,8240662,2202,74900,2,1,0,0,4,1,1,3,7,2,2,2,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,2,1,0,0,0,3,2202,1
982415,6,7920106,2203,43700,2,1,0,0,9,3,1,2,5,1,2,2,0,0,2,0,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,1,2203,1
2696346,22,443417,2202,115400,2,1,0,0,3,2,2,4,9,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,6,2202,0
2821497,8,4479838,2206,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,8,2206,1
256694,13,7452689,2203,16000,2,3,0,0,7,3,1,1,2,1,2,2,0,0,2,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,1,1,2,2203,1
2820232,8,9409706,2203,0,1,0,2,0,0,0,0,2,3,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,7,2203,1
906270,8,5361745,2203,35300,2,3,0,0,9,3,0,2,4,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2,2,0,0,0,7,2203,1
287500,6,9365713,2203,12000,2,3,0,1,7,3,0,1,2,1,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,2,1,0,0,5,2203,1
25959,7,1288275,2203,25000,1,6,0,0,4,3,0,2,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,5,2203,1
822006,6,7442988,2203,43000,1,4,0,0,8,3,0,2,5,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2203,1
110679,16,4520787,2203,2800,1,4,0,0,9,3,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,7,2203,1
1700168,12,3641150,2203,77600,3,5,0,0,8,3,1,3,8,1,3,1,0,0,3,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,2,2,0,0,0,0,2203,1
568043,11,5484219,2203,8000,1,6,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,6,2203,1
111541,16,2466153,2203,10000,1,4,0,0,9,3,1,1,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,9,2203,1
26599,8,5916763,2203,8460,1,4,0,0,9,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,2203,1
1970326,21,1187373,2203,99200,2,3,0,0,2,2,1,3,8,2,2,2,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,8,2203,0
1369186,22,2720525,2202,32500,2,1,0,0,3,2,2,2,4,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,2,1,0,0,0,7,2202,0
2222705,7,331903,2203,174500,2,5,0,0,9,3,1,4,9,1,2,1,0,0,2,0,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,8,2203,1
386694,7,7635288,2203,27000,3,1,0,1,5,3,1,2,3,1,3,2,0,1,2,1,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,1,0,0,2,2,0,0,0,9,2203,1
112524,17,6075408,2203,29000,1,4,0,0,9,3,0,2,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,4,2203,1
1651396,21,8792847,2203,97000,2,3,0,1,7,3,1,3,8,1,2,2,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,2,2,0,0,0,2,2203,1
1165203,17,5667136,2203,57100,4,5,0,0,4,3,0,3,6,1,4,1,0,0,3,0,0,0,0,0,1,2,1,0,0,4,3,1,0,0,0,0,0,0,2,2,0,0,0,8,2203,1
2223393,11,1181823,2203,125400,2,1,0,0,7,3,1,4,9,1,2,2,0,0,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
2762010,20,3091507,2203,0,1,0,2,0,0,0,0,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,2203,1
822372,7,8741596,2203,57500,1,6,0,0,8,1,1,3,6,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,7,2203,1
1952792,14,4487455,2203,61900,1,4,0,0,9,3,0,3,7,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,8,2203,1
2821696,8,6968802,2206,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,2,2206,1
27061,9,743231,2203,0,1,6,0,0,8,3,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,1,2203,1
763909,6,599235,2203,30000,1,4,0,0,8,3,0,2,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,4,2203,1
