PERID,household_id,age,RELATE,ESR,GRADE,PNUM,PAUG,DDP,sex,WEEKS,HOURS,MSP,POVERTY,EARNS,pagecat,pemploy,pstudent,ptype,padkid
5391699,2224995,29,2,1,0,2,0,0,1,52,60,1,501,60100,5,1,3,1,2
5391708,2225000,37,1,1,0,1,0,0,1,48,65,6,501,100000,6,1,3,1,2
5391709,2225000,32,18,1,0,2,0,0,2,40,40,6,501,140000,5,1,3,1,2
5391722,2225007,35,1,1,0,1,0,0,2,52,50,6,501,120000,6,1,3,1,2
5391723,2225007,38,19,1,0,2,0,0,1,52,55,6,501,100000,6,1,3,1,2
5391754,2225023,31,1,1,0,1,0,0,1,52,40,6,501,65000,5,1,3,1,2
5391755,2225023,34,19,1,0,2,0,0,2,48,40,5,474,34300,5,1,3,1,2
5391766,2225029,45,1,1,0,1,0,0,2,52,40,6,501,80000,6,1,3,1,2
5391767,2225029,45,19,1,0,2,0,0,2,52,45,4,350,30300,6,1,3,1,2
5391792,2225042,35,1,1,0,1,0,0,1,52,60,1,501,100000,6,1,3,1,2
5391793,2225042,31,2,1,0,2,0,0,2,52,60,1,501,100000,5,1,3,1,2
5391822,2225057,48,1,1,0,1,0,0,2,52,40,1,501,96000,6,1,3,1,2
5391823,2225057,44,2,1,6,2,0,0,1,26,40,1,501,10000,6,2,2,3,2
5391832,2225062,37,1,1,6,1,0,0,1,52,40,6,501,100000,6,1,2,1,2
5391833,2225062,38,6,1,6,2,0,0,1,52,40,6,501,100000,6,1,2,1,2
5391930,2225111,24,1,1,0,1,0,0,2,52,40,6,501,86000,4,1,3,1,2
5391931,2225111,24,19,1,0,2,0,0,1,52,55,6,501,70000,4,1,3,1,2
5391974,2225133,31,1,1,0,1,0,0,1,50,50,6,501,70000,5,1,3,1,2
5391975,2225133,29,18,1,0,2,0,0,2,50,60,6,501,70000,5,1,3,1,2
5392014,2225153,31,1,1,0,1,0,0,1,52,70,6,501,110000,5,1,3,1,2
5392015,2225153,29,18,1,0,2,0,0,1,52,75,6,501,65000,5,1,3,1,2
5392016,2225154,46,1,1,0,1,0,0,1,26,48,1,501,86000,6,2,3,2,2
5392017,2225154,48,2,1,0,2,0,0,2,52,40,1,501,28000,6,1,3,1,2
5392060,2225176,30,1,1,0,1,0,0,1,52,50,6,501,73000,5,1,3,1,2
5392061,2225176,32,19,1,0,2,0,0,2,52,50,6,501,70000,5,1,3,1,2
5392134,2225213,29,1,1,0,1,0,0,2,52,50,6,501,92000,5,1,3,1,2
5392135,2225213,30,21,1,0,2,0,0,2,52,50,6,249,21500,5,1,3,1,2
5392160,2225226,33,1,1,0,1,0,0,1,52,40,6,501,80000,5,1,3,1,2
5392161,2225226,26,19,1,0,2,0,0,2,40,40,6,381,33000,5,1,3,1,2
5392184,2225238,26,1,1,0,1,0,0,1,52,52,1,501,140000,5,1,3,1,2
5392185,2225238,27,2,1,0,2,0,0,2,48,45,1,501,100000,5,1,3,1,2
5392210,2225251,38,1,1,0,1,0,0,1,48,40,1,501,325000,6,1,3,1,2
5392211,2225251,38,2,1,0,2,0,0,2,48,40,1,501,75000,6,1,3,1,2
5502684,2280085,48,1,6,0,1,0,0,2,14,40,6,452,17300,6,3,3,4,2
5502685,2280085,40,6,6,0,2,0,0,1,52,40,2,452,18000,6,3,3,4,2
5502686,2280085,47,19,6,0,3,0,0,1,52,40,4,501,33000,6,3,3,4,2
5502699,2280090,48,1,6,0,1,0,0,2,14,40,6,452,17300,6,3,3,4,2
5502700,2280090,40,6,6,0,2,0,0,1,52,40,2,452,18000,6,3,3,4,2
5502701,2280090,47,19,6,0,3,0,0,1,52,40,4,501,33000,6,3,3,4,2
5502771,2280114,21,1,6,0,1,0,0,1,52,40,6,501,172000,4,3,3,4,2
5502772,2280114,18,19,6,0,2,0,0,2,0,0,6,1,0,4,3,3,4,2
5502773,2280114,0,21,0,0,3,0,0,1,0,0,0,0,0,0,4,3,8,2
5502819,2280130,48,1,6,0,1,0,0,2,14,40,6,452,17300,6,3,3,4,2
5502820,2280130,40,6,6,0,2,0,0,1,52,40,2,452,18000,6,3,3,4,2
5502821,2280130,47,19,6,0,3,0,0,1,52,40,4,501,33000,6,3,3,4,2
5518122,2285231,31,1,1,0,1,0,0,1,48,50,4,501,80000,5,1,3,1,2
5518123,2285231,29,18,3,0,2,0,0,1,46,40,6,404,35000,5,3,3,4,2
5518124,2285231,30,18,6,6,3,0,0,1,0,0,6,9,0,5,3,2,3,2
5583990,2307187,43,1,1,0,1,0,0,1,52,40,1,501,325000,6,1,3,1,2
5583991,2307187,42,2,1,0,2,0,0,2,52,45,1,501,325000,6,1,3,1,2
5583992,2307187,19,3,6,0,3,0,0,1,0,0,6,501,0,4,3,3,4,1
5584008,2307193,43,1,1,0,1,0,0,1,52,40,1,501,325000,6,1,3,1,2
5584009,2307193,42,2,1,0,2,0,0,2,52,45,1,501,325000,6,1,3,1,2
5584010,2307193,19,3,6,0,3,0,0,1,0,0,6,501,0,4,3,3,4,1
5584014,2307195,43,1,1,0,1,0,0,1,52,40,1,501,325000,6,1,3,1,2
5584015,2307195,42,2,1,0,2,0,0,2,52,45,1,501,325000,6,1,3,1,2
5584016,2307195,19,3,6,0,3,0,0,1,0,0,6,501,0,4,3,3,4,1
5584062,2307211,43,1,1,0,1,0,0,1,52,40,1,501,325000,6,1,3,1,2
5584063,2307211,42,2,1,0,2,0,0,2,52,45,1,501,325000,6,1,3,1,2
5584064,2307211,19,3,6,0,3,0,0,1,0,0,6,501,0,4,3,3,4,1
5584089,2307220,60,1,1,0,1,0,0,1,51,38,1,501,25000,7,1,3,1,2
5584090,2307220,54,2,6,0,2,0,0,2,0,0,1,501,0,7,3,3,4,2
5584091,2307220,24,3,1,0,3,0,0,1,25,40,6,501,17600,4,2,3,2,1
5593425,2310332,44,1,1,7,1,0,0,1,41,48,6,501,75000,6,1,2,1,2
5593426,2310332,47,19,1,0,2,0,0,1,52,50,6,501,73000,6,1,3,1,2
5593427,2310332,24,18,1,6,3,0,0,2,52,40,6,277,24000,4,1,2,1,2
5696769,2344780,37,1,1,7,1,0,0,2,52,40,6,501,54000,6,1,2,1,2
5696770,2344780,32,6,1,6,2,0,0,2,48,40,4,501,38000,5,1,2,1,2
5696771,2344780,30,6,1,6,3,0,0,2,52,40,5,501,36000,5,1,2,1,2
5696781,2344784,30,1,1,0,1,0,0,1,52,40,6,501,50000,5,1,3,1,2
5696782,2344784,24,18,1,0,2,0,0,2,48,50,6,501,45000,4,1,3,1,2
5696783,2344784,30,18,1,0,3,0,0,1,52,45,6,501,50000,5,1,3,1,2
5696802,2344791,30,1,1,0,1,0,0,1,30,55,6,407,35300,5,2,3,2,2
5696803,2344791,31,18,1,0,2,0,0,2,52,40,6,415,35000,5,1,3,1,2
5696804,2344791,28,18,1,0,3,0,0,1,52,60,6,501,70000,5,1,3,1,2
5696862,2344811,30,1,1,0,1,0,0,1,30,55,6,407,35300,5,2,3,2,2
5696863,2344811,31,18,1,0,2,0,0,2,52,40,6,415,35000,5,1,3,1,2
5696864,2344811,28,18,1,0,3,0,0,1,52,60,6,501,70000,5,1,3,1,2
5696979,2344850,31,1,1,0,1,0,0,1,40,40,6,405,35000,5,1,3,1,2
5696980,2344850,34,18,1,0,2,0,0,1,52,35,6,501,45000,5,1,3,1,2
5696981,2344850,33,18,1,0,3,0,0,1,52,50,6,462,40000,5,1,3,1,2
5696985,2344852,30,1,1,0,1,0,0,1,52,40,6,501,50000,5,1,3,1,2
5696986,2344852,24,18,1,0,2,0,0,2,48,50,6,501,45000,4,1,3,1,2
5696987,2344852,30,18,1,0,3,0,0,1,52,45,6,501,50000,5,1,3,1,2
5697039,2344870,31,1,1,0,1,0,0,1,40,40,6,405,35000,5,1,3,1,2
5697040,2344870,34,18,1,0,2,0,0,1,52,35,6,501,45000,5,1,3,1,2
5697041,2344870,33,18,1,0,3,0,0,1,52,50,6,462,40000,5,1,3,1,2
5697081,2344884,23,1,1,0,1,0,0,1,49,40,6,289,25000,4,1,3,1,2
5697082,2344884,25,18,1,0,2,0,0,1,40,40,6,501,50000,5,1,3,1,2
5697083,2344884,23,18,1,0,3,0,0,1,52,40,6,306,26500,4,1,3,1,2
5697135,2344902,30,1,1,0,1,0,0,1,52,40,6,501,50000,5,1,3,1,2
5697136,2344902,24,18,1,0,2,0,0,2,48,50,6,501,45000,4,1,3,1,2
5697137,2344902,30,18,1,0,3,0,0,1,52,45,6,501,50000,5,1,3,1,2
5697186,2344919,30,1,1,0,1,0,0,1,30,55,6,407,35300,5,2,3,2,2
5697187,2344919,31,18,1,0,2,0,0,2,52,40,6,415,35000,5,1,3,1,2
5697188,2344919,28,18,1,0,3,0,0,1,52,60,6,501,70000,5,1,3,1,2
5697213,2344928,37,1,1,7,1,0,0,2,52,40,6,501,54000,6,1,2,1,2
5697214,2344928,32,6,1,6,2,0,0,2,48,40,4,501,38000,5,1,2,1,2
5697215,2344928,30,6,1,6,3,0,0,2,52,40,5,501,36000,5,1,2,1,2
5697225,2344932,23,1,1,0,1,0,0,1,49,40,6,289,25000,4,1,3,1,2
5697226,2344932,25,18,1,0,2,0,0,1,40,40,6,501,50000,5,1,3,1,2
5697227,2344932,23,18,1,0,3,0,0,1,52,40,6,306,26500,4,1,3,1,2
5697273,2344948,32,1,1,7,1,0,0,1,52,70,6,501,85000,5,1,2,1,2
5697274,2344948,31,6,1,0,2,0,0,2,30,40,6,501,35000,5,2,3,2,2
5697275,2344948,24,21,1,0,3,0,0,1,51,40,6,474,36000,4,1,3,1,2
5697279,2344950,23,1,1,0,1,0,0,1,49,40,6,289,25000,4,1,3,1,2
5697280,2344950,25,18,1,0,2,0,0,1,40,40,6,501,50000,5,1,3,1,2
5697281,2344950,23,18,1,0,3,0,0,1,52,40,6,306,26500,4,1,3,1,2
5697315,2344962,37,1,1,6,1,0,0,1,52,50,6,501,60000,6,1,2,1,2
5697316,2344962,30,19,1,0,2,0,0,2,52,48,4,289,25000,5,1,3,1,2
5697317,2344962,35,17,1,0,3,0,0,1,52,40,6,312,27000,6,1,3,1,2
5697339,2344970,37,1,1,6,1,0,0,1,52,50,6,501,60000,6,1,2,1,2
5697340,2344970,30,19,1,0,2,0,0,2,52,48,4,289,25000,5,1,3,1,2
5697341,2344970,35,17,1,0,3,0,0,1,52,40,6,312,27000,6,1,3,1,2
5697402,2344991,28,1,1,0,1,0,0,1,52,50,6,501,60000,5,1,3,1,2
5697403,2344991,28,18,1,0,2,0,0,1,52,50,6,501,97000,5,1,3,1,2
5697404,2344991,24,18,1,6,3,0,0,1,52,40,6,501,55000,4,1,2,1,2
5697408,2344993,25,1,1,0,1,0,0,2,52,40,6,485,42000,5,1,3,1,2
5697409,2344993,26,18,1,0,2,0,0,2,52,60,6,485,42000,5,1,3,1,2
5697410,2344993,24,18,1,0,3,0,0,2,52,25,6,202,17500,4,2,3,2,2
5697432,2345001,32,1,1,0,1,0,0,1,52,35,6,277,24000,5,1,3,1,2
5697433,2345001,25,18,1,0,2,0,0,1,52,35,6,501,325000,5,1,3,1,2
5697434,2345001,24,18,1,0,3,0,0,2,52,42,6,289,25000,4,1,3,1,2
5697441,2345004,23,1,1,0,1,0,0,2,52,40,6,501,46900,4,1,3,1,2
5697442,2345004,24,18,1,0,2,0,0,2,42,40,6,439,38000,4,1,3,1,2
5697443,2345004,23,18,1,0,3,0,0,2,52,46,6,497,40000,4,1,3,1,2
5697492,2345021,32,1,1,0,1,0,0,1,52,35,6,277,24000,5,1,3,1,2
5697493,2345021,25,18,1,0,2,0,0,1,52,35,6,501,325000,5,1,3,1,2
5697494,2345021,24,18,1,0,3,0,0,2,52,42,6,289,25000,4,1,3,1,2
5697534,2345035,30,1,1,0,1,0,0,1,52,55,6,501,60000,5,1,3,1,2
5697535,2345035,36,18,1,0,2,0,0,1,48,28,6,259,22400,6,2,3,2,2
5697536,2345035,35,18,1,0,3,0,0,1,52,40,4,501,61000,6,1,3,1,2
5697555,2345042,64,1,1,0,1,0,0,1,52,40,1,501,20000,7,1,3,1,2
5697556,2345042,55,2,1,0,2,0,0,2,52,40,1,501,47000,7,1,3,1,2
5697557,2345042,29,3,1,0,3,0,0,1,38,40,6,501,24000,5,1,3,1,2
5697594,2345055,30,1,1,0,1,0,0,1,52,55,6,501,60000,5,1,3,1,2
5697595,2345055,36,18,1,0,2,0,0,1,48,28,6,259,22400,6,2,3,2,2
5697596,2345055,35,18,1,0,3,0,0,1,52,40,4,501,61000,6,1,3,1,2
5697606,2345059,30,1,1,0,1,0,0,1,52,40,6,501,50000,5,1,3,1,2
5697607,2345059,24,18,1,0,2,0,0,2,48,50,6,501,45000,4,1,3,1,2
5697608,2345059,30,18,1,0,3,0,0,1,52,45,6,501,50000,5,1,3,1,2
5697663,2345078,41,1,1,0,1,0,0,1,48,25,6,144,16000,6,2,3,2,2
5697664,2345078,19,5,1,4,2,0,0,1,0,0,6,144,0,4,1,1,1,1
5697665,2345078,44,19,1,0,3,0,0,2,52,40,6,501,133000,6,1,3,1,2
5697693,2345088,41,1,1,0,1,0,0,1,48,25,6,144,16000,6,2,3,2,2
5697694,2345088,19,5,1,4,2,0,0,1,0,0,6,144,0,4,1,1,1,1
5697695,2345088,44,19,1,0,3,0,0,2,52,40,6,501,133000,6,1,3,1,2
5697696,2345089,30,1,1,0,1,0,0,1,52,40,6,501,50000,5,1,3,1,2
5697697,2345089,24,18,1,0,2,0,0,2,48,50,6,501,45000,4,1,3,1,2
5697698,2345089,30,18,1,0,3,0,0,1,52,45,6,501,50000,5,1,3,1,2
5697777,2345116,30,1,1,0,1,0,0,1,30,55,6,407,35300,5,2,3,2,2
5697778,2345116,31,18,1,0,2,0,0,2,52,40,6,415,35000,5,1,3,1,2
5697779,2345116,28,18,1,0,3,0,0,1,52,60,6,501,70000,5,1,3,1,2
5697792,2345121,23,1,1,0,1,0,0,1,49,40,6,289,25000,4,1,3,1,2
5697793,2345121,25,18,1,0,2,0,0,1,40,40,6,501,50000,5,1,3,1,2
5697794,2345121,23,18,1,0,3,0,0,1,52,40,6,306,26500,4,1,3,1,2
5697813,2345128,30,1,1,0,1,0,0,1,52,55,6,501,60000,5,1,3,1,2
5697814,2345128,36,18,1,0,2,0,0,1,48,28,6,259,22400,6,2,3,2,2
5697815,2345128,35,18,1,0,3,0,0,1,52,40,4,501,61000,6,1,3,1,2
5697864,2345145,27,1,1,0,1,0,0,1,38,40,6,176,15240,5,1,3,1,2
5697865,2345145,29,19,1,0,2,0,0,2,52,40,6,501,34000,5,1,3,1,2
5697866,2345145,29,18,1,0,3,0,0,1,52,40,6,501,48000,5,1,3,1,2
5697888,2345153,23,1,1,0,1,0,0,1,49,40,6,289,25000,4,1,3,1,2
5697889,2345153,25,18,1,0,2,0,0,1,40,40,6,501,50000,5,1,3,1,2
5697890,2345153,23,18,1,0,3,0,0,1,52,40,6,306,26500,4,1,3,1,2
5697909,2345160,28,1,1,0,1,0,0,1,52,40,6,501,50000,5,1,3,1,2
5697910,2345160,27,6,1,0,2,0,0,1,52,45,6,501,34000,5,1,3,1,2
5697911,2345160,31,6,1,0,3,0,0,1,52,60,6,501,45000,5,1,3,1,2
5697948,2345173,64,1,1,0,1,0,0,1,52,40,1,501,20000,7,1,3,1,2
5697949,2345173,55,2,1,0,2,0,0,2,52,40,1,501,47000,7,1,3,1,2
5697950,2345173,29,3,1,0,3,0,0,1,38,40,6,501,24000,5,1,3,1,2
5697966,2345179,41,1,1,0,1,0,0,1,48,25,6,144,16000,6,2,3,2,2
5697967,2345179,19,5,1,4,2,0,0,1,0,0,6,144,0,4,1,1,1,1
5697968,2345179,44,19,1,0,3,0,0,2,52,40,6,501,133000,6,1,3,1,2
5698038,2345203,31,1,1,0,1,0,0,1,48,40,6,231,20000,5,1,3,1,2
5698039,2345203,29,18,1,6,2,0,0,1,52,50,6,485,42000,5,1,2,1,2
5698040,2345203,26,18,1,0,3,0,0,1,52,50,6,501,50000,5,1,3,1,2
5698068,2345213,26,1,1,0,1,0,0,2,52,50,6,501,58000,5,1,3,1,2
5698069,2345213,24,18,1,0,2,0,0,2,48,40,6,231,20000,4,1,3,1,2
5698070,2345213,25,18,1,0,3,0,0,2,52,50,6,370,32000,5,1,3,1,2
5698089,2345220,31,1,1,0,1,0,0,2,52,35,6,501,45000,5,1,3,1,2
5698090,2345220,37,17,1,0,2,0,0,2,52,40,4,462,40000,6,1,3,1,2
5698091,2345220,30,17,1,0,3,0,0,2,52,65,6,501,80000,5,1,3,1,2
5761404,2366325,26,1,6,0,1,0,0,2,0,0,6,1,0,5,3,3,4,2
5761405,2366325,1,3,0,0,2,0,0,1,0,0,0,1,0,0,4,3,8,2
5761406,2366325,35,19,1,0,3,0,0,1,52,45,6,501,104000,6,1,3,1,2
5761422,2366331,32,1,6,0,1,0,0,2,52,45,1,501,28000,5,3,3,4,2
5761423,2366331,32,2,1,0,2,0,0,1,52,70,1,501,325000,5,1,3,1,2
5761424,2366331,0,3,0,0,3,0,0,1,0,0,0,501,0,0,4,3,8,2
5761515,2366362,35,1,1,0,1,0,0,1,52,45,1,501,67000,6,1,3,1,2
5761516,2366362,33,2,6,0,2,0,0,2,32,45,1,501,98000,5,3,3,4,2
5761517,2366362,0,3,0,0,3,0,0,2,0,0,0,501,0,0,4,3,8,2
5761533,2366368,35,1,1,0,1,0,0,1,52,45,1,501,67000,6,1,3,1,2
5761534,2366368,33,2,6,0,2,0,0,2,32,45,1,501,98000,5,3,3,4,2
5761535,2366368,0,3,0,0,3,0,0,2,0,0,0,501,0,0,4,3,8,2
5761536,2366369,32,1,1,0,1,0,0,1,52,70,1,501,325000,5,1,3,1,2
5761537,2366369,32,2,6,0,2,0,0,2,6,20,1,501,1700,5,3,3,4,2
5761538,2366369,0,3,0,0,3,0,0,1,0,0,0,501,0,0,4,3,8,2
5761554,2366375,32,1,1,0,1,0,0,1,52,70,1,501,325000,5,1,3,1,2
5761555,2366375,32,2,6,0,2,0,0,2,6,20,1,501,1700,5,3,3,4,2
5761556,2366375,0,3,0,0,3,0,0,1,0,0,0,501,0,0,4,3,8,2
5761569,2366380,39,1,1,0,1,0,0,1,52,60,1,501,325000,6,1,3,1,2
5761570,2366380,34,2,6,0,2,0,0,2,0,0,1,501,0,5,3,3,4,2
5761571,2366380,2,3,0,0,3,0,0,2,0,0,0,501,0,0,4,3,8,2
5761599,2366390,48,1,1,0,1,0,0,1,50,50,1,501,160000,6,1,3,1,2
5761600,2366390,54,2,6,0,2,0,0,2,0,0,1,501,0,7,3,3,4,2
5761601,2366390,12,3,0,4,3,0,0,1,0,0,0,501,0,2,4,1,7,2
5761623,2366398,48,1,1,0,1,0,0,1,50,50,1,501,160000,6,1,3,1,2
5761624,2366398,54,2,6,0,2,0,0,2,0,0,1,501,0,7,3,3,4,2
5761625,2366398,12,3,0,4,3,0,0,1,0,0,0,501,0,2,4,1,7,2
5761707,2366426,42,1,1,0,1,0,0,1,52,60,1,501,125000,6,1,3,1,2
5761708,2366426,31,2,6,0,2,0,0,2,0,0,1,501,0,5,3,3,4,2
5761709,2366426,2,3,0,0,3,0,0,1,0,0,0,501,0,0,4,3,8,2
5761710,2366427,26,1,6,0,1,0,0,2,0,0,6,1,0,5,3,3,4,2
5761711,2366427,1,3,0,0,2,0,0,1,0,0,0,1,0,0,4,3,8,2
5761712,2366427,35,19,1,0,3,0,0,1,52,45,6,501,104000,6,1,3,1,2
5761800,2366457,32,1,6,0,1,0,0,2,52,45,1,501,28000,5,3,3,4,2
5761801,2366457,32,2,1,0,2,0,0,1,52,70,1,501,325000,5,1,3,1,2
5761802,2366457,0,3,0,0,3,0,0,1,0,0,0,501,0,0,4,3,8,2
5761854,2366475,42,1,1,0,1,0,0,1,52,50,1,501,65000,6,1,3,1,2
5761855,2366475,39,2,6,0,2,0,0,2,16,40,1,501,20000,6,3,3,4,2
5761856,2366475,0,3,0,0,3,0,0,1,0,0,0,501,0,0,4,3,8,2
5761869,2366480,32,1,1,0,1,0,0,1,52,70,1,501,325000,5,1,3,1,2
5761870,2366480,32,2,6,0,2,0,0,2,6,20,1,501,1700,5,3,3,4,2
5761871,2366480,0,3,0,0,3,0,0,1,0,0,0,501,0,0,4,3,8,2
5888877,2408816,47,1,1,7,1,0,0,1,50,40,1,501,56000,6,1,2,1,2
5888878,2408816,36,2,1,0,2,0,0,2,50,40,1,501,65000,6,1,3,1,2
5888879,2408816,0,3,0,0,3,0,0,2,0,0,0,501,0,0,4,3,8,2
5888898,2408823,47,1,1,7,1,0,0,1,50,40,1,501,56000,6,1,2,1,2
5888899,2408823,36,2,1,0,2,0,0,2,50,40,1,501,65000,6,1,3,1,2
5888900,2408823,0,3,0,0,3,0,0,2,0,0,0,501,0,0,4,3,8,2
5888922,2408831,44,1,1,0,1,0,0,2,46,40,1,501,90000,6,1,3,1,2
5888923,2408831,48,2,1,0,2,0,0,1,50,40,1,501,325000,6,1,3,1,2
5888924,2408831,13,3,0,4,3,0,0,1,0,0,0,501,0,2,4,1,7,2
5888925,2408832,55,1,1,0,1,0,0,1,52,40,1,501,74000,7,1,3,1,2
5888926,2408832,50,2,1,0,2,0,0,2,44,45,1,501,50000,7,1,3,1,2
5888927,2408832,10,3,0,3,3,0,0,2,0,0,0,501,0,1,4,1,7,2
5888946,2408839,44,1,1,0,1,0,0,2,46,40,1,501,90000,6,1,3,1,2
5888947,2408839,48,2,1,0,2,0,0,1,50,40,1,501,325000,6,1,3,1,2
5888948,2408839,13,3,0,4,3,0,0,1,0,0,0,501,0,2,4,1,7,2
5888955,2408842,55,1,1,0,1,0,0,1,52,40,1,501,74000,7,1,3,1,2
5888956,2408842,50,2,1,0,2,0,0,2,44,45,1,501,50000,7,1,3,1,2
5888957,2408842,10,3,0,3,3,0,0,2,0,0,0,501,0,1,4,1,7,2
5888964,2408845,44,1,1,0,1,0,0,2,46,40,1,501,90000,6,1,3,1,2
5888965,2408845,48,2,1,0,2,0,0,1,50,40,1,501,325000,6,1,3,1,2
5888966,2408845,13,3,0,4,3,0,0,1,0,0,0,501,0,2,4,1,7,2
5888994,2408855,47,1,1,7,1,0,0,1,50,40,1,501,56000,6,1,2,1,2
5888995,2408855,36,2,1,0,2,0,0,2,50,40,1,501,65000,6,1,3,1,2
5888996,2408855,0,3,0,0,3,0,0,2,0,0,0,501,0,0,4,3,8,2
5889057,2408876,28,1,1,0,1,0,0,1,52,50,1,501,50000,5,1,3,1,2
5889058,2408876,32,2,1,0,2,0,0,2,52,50,1,501,73000,5,1,3,1,2
5889059,2408876,1,3,0,0,3,0,0,1,0,0,0,501,0,0,4,3,8,2
5889090,2408887,37,1,1,0,1,0,0,2,50,40,1,501,100000,6,1,3,1,2
5889091,2408887,40,2,1,0,2,0,0,1,50,45,1,501,100000,6,1,3,1,2
5889092,2408887,13,3,0,4,3,0,0,2,0,0,0,501,0,2,4,1,7,2
5889096,2408889,57,1,1,0,1,0,0,1,50,50,1,501,45000,7,1,3,1,2
5889097,2408889,48,2,1,0,2,0,0,2,52,60,1,501,150000,6,1,3,1,2
5889098,2408889,9,3,0,3,3,0,0,2,0,0,0,501,0,1,4,1,7,2
5889099,2408890,37,1,1,0,1,0,0,2,50,40,1,501,100000,6,1,3,1,2
5889100,2408890,40,2,1,0,2,0,0,1,50,45,1,501,100000,6,1,3,1,2
5889101,2408890,13,3,0,4,3,0,0,2,0,0,0,501,0,2,4,1,7,2
5889141,2408904,47,1,1,7,1,0,0,1,50,40,1,501,56000,6,1,2,1,2
5889142,2408904,36,2,1,0,2,0,0,2,50,40,1,501,65000,6,1,3,1,2
5889143,2408904,0,3,0,0,3,0,0,2,0,0,0,501,0,0,4,3,8,2
5889144,2408905,47,1,1,7,1,0,0,1,50,40,1,501,56000,6,1,2,1,2
5889145,2408905,36,2,1,0,2,0,0,2,50,40,1,501,65000,6,1,3,1,2
5889146,2408905,0,3,0,0,3,0,0,2,0,0,0,501,0,0,4,3,8,2
5889183,2408918,37,1,1,0,1,0,0,1,52,40,1,501,55000,6,1,3,1,2
5889184,2408918,34,2,1,6,2,0,0,2,52,40,1,501,49700,5,1,2,1,2
5889185,2408918,2,3,0,0,3,0,0,1,0,0,0,501,0,0,4,3,8,2
5889207,2408926,43,1,1,0,1,0,0,1,50,75,1,501,325000,6,1,3,1,2
5889208,2408926,44,2,1,0,2,0,0,2,50,75,1,501,325000,6,1,3,1,2
5889209,2408926,14,3,0,4,3,0,0,1,0,0,0,501,0,2,4,1,7,2
6361166,2506724,53,1,1,0,1,0,0,2,52,25,3,501,103000,7,2,3,2,2
6361167,2506724,26,3,1,0,2,0,0,1,52,40,1,501,30000,5,1,3,1,2
6361168,2506724,21,10,1,0,3,0,0,2,0,0,1,501,0,4,1,3,1,1
6361169,2506724,31,3,1,0,4,0,0,2,52,40,3,501,39000,5,1,3,1,2
6361170,2506724,7,8,0,3,5,0,0,2,0,0,0,501,0,1,4,1,7,2
6361171,2506724,5,8,0,2,6,0,0,2,0,0,0,501,0,0,4,1,8,2
6361172,2506724,0,8,0,0,7,0,0,1,0,0,0,501,0,0,4,3,8,2
6361180,2506726,29,1,1,7,1,0,0,2,22,7,6,58,5000,5,2,2,3,2
6361181,2506726,33,19,1,0,2,0,0,1,48,50,6,501,49200,5,1,3,1,2
6361182,2506726,33,18,1,0,3,0,0,2,52,32,6,347,30000,5,2,3,2,2
6361183,2506726,31,18,1,0,4,0,0,1,37,40,6,231,20000,5,1,3,1,2
6361184,2506727,53,1,6,0,1,0,0,2,40,20,6,501,7600,7,3,3,4,2
6361185,2506727,27,3,1,7,2,0,0,2,48,30,6,501,50000,5,2,2,3,2
6361186,2506727,24,3,2,0,3,0,0,1,24,30,6,501,10000,4,2,3,2,1
6361187,2506727,31,3,1,6,4,0,0,1,52,40,1,501,35000,5,1,2,1,2
6361188,2506727,24,10,1,6,5,0,0,2,20,20,1,501,7000,4,2,2,3,1
6424082,2518594,28,1,1,6,1,0,0,1,52,35,1,501,120000,5,1,2,1,2
6424083,2518594,37,2,6,6,2,0,0,2,52,40,1,501,50000,6,3,2,3,2
6424084,2518594,1,3,0,0,3,0,0,1,0,0,0,501,0,0,4,3,8,2
6424085,2518594,0,3,0,0,4,0,0,2,0,0,0,501,0,0,4,3,8,2
6424086,2518594,60,9,6,6,5,0,0,2,52,56,2,501,120000,7,3,2,3,2
6424099,2518598,36,1,1,0,1,0,0,1,52,50,1,501,325000,6,1,3,1,2
6424100,2518598,36,2,6,0,2,0,0,2,0,0,1,501,0,6,3,3,4,2
6424101,2518598,6,3,0,3,3,0,0,1,0,0,0,501,0,1,4,1,7,2
6424102,2518598,2,3,0,0,4,0,0,1,0,0,0,501,0,0,4,3,8,2
6424130,2518605,45,1,1,0,1,0,0,1,32,60,1,501,251000,6,1,3,1,2
6424131,2518605,48,2,6,0,2,0,0,2,0,0,1,501,0,6,3,3,4,2
6424132,2518605,10,3,0,3,3,0,0,1,0,0,0,501,0,1,4,1,7,2
6424133,2518605,12,3,0,4,4,0,0,2,0,0,0,501,0,2,4,1,7,2
6565638,2549860,50,1,1,0,1,0,0,2,52,40,1,433,71000,7,1,3,1,2
6565639,2549860,35,2,1,0,2,0,0,1,52,40,1,433,22500,6,1,3,1,2
6565640,2549860,16,5,6,5,3,0,0,1,0,0,6,433,0,3,3,1,6,2
6565641,2549860,14,5,0,4,4,0,0,2,0,0,0,433,0,2,4,1,7,2
6565642,2549860,12,5,0,4,5,0,0,2,0,0,0,433,0,2,4,1,7,2
6565643,2549860,9,5,0,3,6,0,0,2,0,0,0,433,0,1,4,1,7,2
6565644,2549860,8,5,0,3,7,0,0,2,0,0,0,433,0,1,4,1,7,2
6565645,2549860,5,5,0,2,8,0,0,2,0,0,0,433,0,0,4,1,8,2
